"respondent_id","segment","currency","product_id","too_cheap","bargain","expensive_acceptable","too_expensive","weight","puki","pi_bargain_pct","pi_expensive_pct"
"DE_Classic_00284","DE","EUR","Classic","27.9","38.8","49.2","68.2","0.9","1","9","5"
"DE_Classic_00285","DE","EUR","Classic","25.6","38.8","48.3","65.5","0.909","3","9","5"
"DE_Classic_00286","DE","EUR","Classic","23.7","34.3","43.4","61.4","0.987","2","8","4"
"DE_Classic_00287","DE","EUR","Classic","24.7","36.9","47.4","62.0","","2","10","6"
"DE_Classic_00288","DE","EUR","Classic","30.3","37.5","50.7","66.6","1.219","3","9","6"
"DE_Classic_00289","DE","EUR","Classic","33.1","38.6","47.6","61.2","1.162","2","8","5"
"DE_Classic_00290","DE","EUR","Classic","16.1","33.2","44.9","53.9","0.847","1","8","8"
"DE_Classic_00291","DE","EUR","Classic","25.8","36.3","45.8","62.3","1.062","1","9","7"
"DE_Classic_00292","DE","EUR","Classic","15.8","29.0","42.3","53.1","0.861","2","10","5"
"DE_Classic_00293","DE","EUR","Classic","21.7","33.2","46.4","59.8","0.926","3","9","6"
"DE_Classic_00294","DE","EUR","Classic","29.5","39.9","50.2","71.3","0.969","4","9","5"
"DE_Classic_00295","DE","EUR","Classic","20.6","33.9","45.2","56.2","1.173","3","9","4"
"DE_Classic_00296","DE","EUR","Classic","24.0","35.8","48.7","59.5","0.912","1","9","6"
"DE_Classic_00297","DE","EUR","Classic","30.1","37.2","46.0","66.4","1.066","3","8","6"
"DE_Classic_00298","DE","EUR","Classic","24.4","35.2","43.2","57.2","0.833","3","7","5"
"DE_Classic_00299","DE","EUR","Classic","25.6","38.2","47.7","66.7","1.098","3","8","5"
"DE_Classic_00300","DE","EUR","Classic","26.8","35.4","47.1","62.1","1.102","5","9","5"
"DE_Classic_00301","DE","EUR","Classic","25.5","37.2","51.6","65.6","0.947","2","8","5"
"DE_Classic_00302","DE","EUR","Classic","27.5","38.0","45.9","61.7","1.163","2","8","5"
"DE_Classic_00303","DE","EUR","Classic","21.3","37.0","48.3","61.4","0.85","2","9","5"
"DE_Classic_00304","DE","EUR","Classic","19.6","33.0","44.1","62.7","1.083","4","9","5"
"DE_Classic_00305","DE","EUR","Classic","16.7","33.6","41.8","61.6","1.045","4","7","5"
"DE_Classic_00306","DE","EUR","Classic","25.9","34.0","43.0","54.3","0.916","1","9",""
"DE_Classic_00307","DE","EUR","Classic","21.0","35.0","99.8","50.3","1.042","3","7","6"
"DE_Classic_00308","DE","EUR","Classic","27.5","37.3","46.5","66.0","1.06","1","8","6"
"DE_Classic_00309","DE","EUR","Classic","21.1","34.1","42.9","54.8","0.82","2","9","6"
"DE_Classic_00310","DE","EUR","Classic","34.7","41.6","53.8","63.5","1.511","1","9","5"
"DE_Classic_00311","DE","EUR","Classic","27.5","26.5","46.0","58.1","0.727","1","10","7"
"DE_Classic_00312","DE","EUR","Classic","21.0","32.0","44.3","60.4","0.937","1","8","6"
"DE_Classic_00313","DE","EUR","Classic","21.8","34.7","45.4","59.7","1.382","1","8","6"
"DE_Classic_00314","DE","EUR","Classic","25.3","36.6","48.9","67.9","0.862","1","8","6"
"DE_Classic_00315","DE","EUR","Classic","22.2","35.7","49.5","63.7","1.094","3","9","5"
"DE_Classic_00316","DE","EUR","Classic","26.6","35.7","43.4","62.1","0.83","3","8","4"
"DE_Classic_00317","DE","EUR","Classic","26.4","35.5","46.1","58.4","1.053","4","9","5"
"DE_Classic_00318","DE","EUR","Classic","26.7","36.1","46.5","72.0","1.15","1","8","6"
"DE_Classic_00319","DE","EUR","Classic","24.2","35.1","46.0","62.9","1.127","2","9","6"
"DE_Classic_00320","DE","EUR","Classic","28.9","37.5","45.6","64.0","0.867","1","8","7"
"DE_Classic_00321","DE","EUR","Classic","21.5","32.4","41.1","53.4","0.901","1","9","7"
"DE_Classic_00322","DE","EUR","Classic","15.1","29.3","46.3","53.8","0.879","2","8","6"
"DE_Classic_00323","DE","EUR","Classic","23.0","37.1","50.9","64.8","1.019","4","9","6"
"DE_Classic_00324","DE","EUR","Classic","27.3","39.2","50.5","49.5","0.967","3","10","5"
"DE_Classic_00325","DE","EUR","Classic","20.7","19.7","47.8","62.2","0.974","5","8","6"
"DE_Classic_00326","DE","EUR","Classic","28.4","40.3","39.3","64.1","1.29","4","8","6"
"DE_Classic_00327","DE","EUR","Classic","24.1","37.2","50.4","63.0","1.204","1","7","6"
"DE_Classic_00328","DE","EUR","Classic","21.8","35.1","49.7","68.7","1.026","2","8","5"
"DE_Classic_00329","DE","EUR","Classic","29.2","39.6","49.2","68.5","0.721","2","10","6"
"DE_Classic_00330","DE","EUR","Classic","20.5","34.6","43.5","64.7","1.072","2","8","7"
"DE_Classic_00331","DE","EUR","Classic","24.4","33.7","44.5","57.0","0.817","2","9","7"
"DE_Classic_00332","DE","EUR","Classic","24.5","34.1","42.5","57.3","0.934","5","10","8"
"DE_Classic_00333","DE","EUR","Classic","28.5","36.5","46.1","63.4","1.189","3","9","5"
"DE_Classic_00334","DE","EUR","Classic","23.7","33.8","46.7","61.3","0.953","2","8","6"
"DE_Classic_00335","DE","EUR","Classic","20.4","29.6","38.0","58.4","0.919","1","7","6"
"DE_Classic_00336","DE","EUR","Classic","19.1","34.5","50.3","71.5","0.852","1","8","7"
"DE_Classic_00337","DE","EUR","Classic","15.5","31.3","38.6","52.5","0.794","2","8","6"
"DE_Classic_00338","DE","EUR","Classic","20.7","32.8","43.8","58.3","0.0","3","8","5"
"DE_Classic_00339","DE","EUR","Classic","24.3","33.4","42.3","48.5","1.139","3","8","6"
"DE_Classic_00340","DE","EUR","Classic","10.5","28.4","43.8","63.5","0.909","4","8","6"
"DE_Classic_00341","DE","EUR","Classic","22.3","35.7","49.5","66.7","1.048","2","9","6"
"DE_Classic_00342","DE","EUR","Classic","22.1","37.5","55.7","73.0","1.162","2","8","7"
"DE_Classic_00343","DE","EUR","Classic","23.4","36.7","46.9","57.3","0.781","1","8","6"
"DE_Classic_00344","DE","EUR","Classic","20.5","30.4","39.5","57.0","1.029","2","9","6"
"DE_Classic_00345","DE","EUR","Classic","25.4","87.9","116.4","","1.135","2","9","6"
"DE_Classic_00346","DE","EUR","Classic","25.6","36.0","48.6","61.9","1.064","1","8","4"
"DE_Classic_00347","DE","EUR","Classic","32.1","38.1","49.2","67.4","1.0","1","8","5"
"DE_Classic_00348","DE","EUR","Classic","21.7","35.4","46.9","64.0","1.22","3","8","6"
"DE_Classic_00349","DE","EUR","Classic","18.1","34.0","46.6","59.6","0.977","3","8","6"
"DE_Classic_00350","DE","EUR","Classic","20.8","32.3","45.1","58.3","0.727","2","9","7"
"DE_Classic_00351","DE","EUR","Classic","26.5","37.8","47.5","63.3","0.761","1","9","7"
"DE_Classic_00352","DE","EUR","Classic","24.5","36.6","45.7","53.5","1.116","5","9","7"
"DE_Classic_00353","DE","EUR","Classic","21.6","20.6","42.5","55.6","1.039","3","9","5"
"DE_Classic_00354","DE","EUR","Classic","26.7","39.5","58.4","71.7","0.83","2","9","5"
"DE_Classic_00355","DE","EUR","Classic","23.8","35.9","47.6","","1.161","3","8","5"
"DE_Classic_00356","DE","EUR","Classic","24.7","34.6","47.1","66.0","0.926","2","8","6"
"DE_Classic_00357","DE","EUR","Classic","26.2","35.0","46.7","58.3","0.988","1","9","5"
"DE_Classic_00358","DE","EUR","Classic","23.3","37.7","45.3","60.2","0.926","2","9","7"
"DE_Classic_00359","DE","EUR","Classic","25.9","39.3","49.4","63.4","0.602","3","10","6"
"DE_Classic_00360","DE","EUR","Classic","25.9","40.4","50.0","68.1","0.0","3","7","7"
"DE_Classic_00361","DE","EUR","Classic","24.6","37.6","50.2","64.3","0.986","3","9","5"
"DE_Classic_00362","DE","EUR","Classic","26.1","40.3","56.0","73.2","0.898","2","9","6"
"DE_Classic_00363","DE","EUR","Classic","18.8","35.3","44.7","64.2","0.857","3","7","7"
"DE_Classic_00364","DE","EUR","Classic","23.7","35.2","47.0","60.1","1.405","2","8","7"
"DE_Classic_00365","DE","EUR","Classic","26.9","38.3","42.7","49.8","0.752","4","8","6"
"DE_Classic_00366","DE","EUR","Classic","30.6","36.5","43.3","57.7","1.168","4","8","6"
"DE_Classic_00367","DE","EUR","Classic","27.2","35.6","48.8","62.7","0.889","2","8","7"
"DE_Classic_00368","DE","EUR","Classic","26.2","42.1","49.9","68.0","0.893","1","8","6"
"DE_Classic_00369","DE","EUR","Classic","28.4","37.2","50.2","65.3","0.755","1","8","6"
"DE_Classic_00370","DE","EUR","Classic","28.9","35.8","39.8","54.6","1.12","1","9","5"
"DE_Classic_00371","DE","EUR","Classic","22.3","36.1","46.9","65.6","1.111","2","8","5"
"DE_Classic_00372","DE","EUR","Classic","19.9","34.7","44.0","57.0","1.152","2","9","6"
"DE_Classic_00373","DE","EUR","Classic","31.7","42.5","55.0","75.2","0.961","1","7","6"
"DE_Classic_00374","DE","EUR","Classic","23.2","35.5","45.6","65.0","0.947","2","9","6"
"DE_Classic_00375","DE","EUR","Classic","35.1","44.9","52.7","63.2","0.843","3","9","5"
"DE_Classic_00376","DE","EUR","Classic","20.0","33.7","45.3","59.5","0.878","3","8","6"
"DE_Classic_00377","DE","EUR","Classic","24.4","32.6","40.6","61.1","1.011","2","7","5"
"DE_Classic_00378","DE","EUR","Classic","23.9","37.6","45.5","63.0","0.878","2","9","5"
"DE_Classic_00379","DE","EUR","Classic","27.4","36.4","43.1","56.7","1.57","2","8","6"
"DE_Classic_00380","DE","EUR","Classic","21.7","36.2","49.6","67.6","1.008","1","9","5"
"DE_Classic_00381","DE","EUR","Classic","28.0","36.6","45.9","63.5","1.013","2","8","6"
"DE_Classic_00382","DE","EUR","Classic","24.8","36.4","54.4","73.4","0.905","1","8","5"
"DE_Classic_00383","DE","EUR","Classic","24.7","34.8","43.7","56.6","1.217","4","9","6"
"DE_Classic_00384","DE","EUR","Classic","21.1","33.7","47.6","60.1","0.919","4","8","6"
"DE_Classic_00385","DE","EUR","Classic","28.8","39.3","50.4","64.8","0.744","3","10","5"
"DE_Classic_00386","DE","EUR","Classic","23.7","30.2","43.5","58.3","0.998","1","9","4"
"DE_Classic_00387","DE","EUR","Classic","22.8","33.4","42.6","56.7","1.078","2","9","6"
"DE_Classic_00388","DE","EUR","Classic","25.2","35.4","50.8","68.3","1.399","4","9","6"
"DE_Classic_00389","DE","EUR","Classic","22.9","36.7","48.1","57.3","0.958","2","9","5"
"DE_Classic_00390","DE","EUR","Classic","23.6","33.7","48.8","64.0","0.954","2","10","6"
"DE_Classic_00391","DE","EUR","Classic","26.1","38.6","52.1","57.1","1.066","1","9","6"
"DE_Classic_00392","DE","EUR","Classic","32.2","40.2","52.5","65.9","0.997","3","9","5"
"DE_Classic_00393","DE","EUR","Classic","21.8","33.3","41.8","57.2","0.938","1","7","6"
"DE_Classic_00394","DE","EUR","Classic","29.6","38.5","50.7","64.9","1.064","1","9","6"
"DE_Classic_00395","DE","EUR","Classic","28.5","40.3","52.4","62.0","0.846","2","8","6"
"DE_Classic_00396","DE","EUR","Classic","33.2","39.8","46.6","59.5","0.849","4","8","7"
"DE_Classic_00397","DE","EUR","Classic","27.6","37.5","48.0","59.4","1.028","3","8","6"
"DE_Classic_00398","DE","EUR","Classic","29.5","43.7","58.2","69.0","1.29","2","8","5"
"DE_Classic_00399","DE","EUR","Classic","23.8","36.5","45.1","55.8","0.772","3","8","6"
"DE_Classic_00400","DE","EUR","Classic","21.6","31.8","43.9","67.2","1.003","3","9","6"
"DE_Classic_00401","DE","EUR","Classic","23.6","37.8","49.7","63.4","0.918","2","8","7"
"DE_Classic_00402","DE","EUR","Classic","","36.8","46.4","57.3","1.141","3","8","8"
"DE_Classic_00403","DE","EUR","Classic","18.3","32.9","46.6","56.2","0.867","2","10","6"
"DE_Classic_00404","DE","EUR","Classic","27.5","36.4","46.9","59.7","1.002","3","8","7"
"DE_Classic_00405","DE","EUR","Classic","27.8","38.1","46.2","62.4","1.089","2","8","6"
"DE_Classic_00406","DE","EUR","Classic","24.5","33.4","46.8","64.8","0.79","2","9","5"
"DE_Classic_00407","DE","EUR","Classic","24.7","41.2","51.9","66.3","0.692","1","9","5"
"DE_Classic_00408","DE","EUR","Classic","19.7","33.7","45.6","63.0","1.328","2","9","7"
"DE_Classic_00409","DE","EUR","Classic","19.8","35.4","45.4","57.4","1.156","1","9","7"
"DE_Classic_00410","DE","EUR","Classic","26.7","42.0","46.9","59.7","0.899","1","9","6"
"DE_Classic_00411","DE","EUR","Classic","20.4","38.3","50.9","66.1","","5","9","7"
"DE_Classic_00412","DE","EUR","Classic","26.7","39.7","54.3","71.0","1.249","1","8","5"
"DE_Classic_00413","DE","EUR","Classic","33.5","44.4","56.4","74.4","1.027","1","9","5"
"DE_Classic_00414","DE","EUR","Classic","25.7","35.7","47.3","64.2","0.91","2","8","4"
"DE_Classic_00415","DE","EUR","Classic","27.3","40.2","49.5","64.0","0.896","5","9","6"
"DE_Classic_00416","DE","EUR","Classic","21.7","35.3","45.7","61.6","0.965","3","8","6"
"DE_Classic_00417","DE","EUR","Classic","22.5","","44.2","61.6","0.872","1","10","6"
"DE_Classic_00418","DE","EUR","Classic","24.9","36.4","47.2","70.6","1.124","1","8","6"
"DE_Classic_00419","DE","EUR","Classic","25.6","35.4","47.2","59.9","1.076","4","8","7"
"DE_Classic_00420","DE","EUR","Classic","20.9","34.2","41.4","53.7","1.1","5","10","5"
"DE_Classic_00421","DE","EUR","Classic","24.4","33.1","40.4","51.6","1.143","1","8","7"
"DE_Classic_00422","DE","EUR","Classic","28.8","39.7","53.1","67.9","1.321","2","8","6"
"DE_Classic_00423","DE","EUR","Classic","24.0","36.5","48.2","64.4","0.949","3","8","7"
"DE_Classic_00424","DE","EUR","Classic","20.1","36.8","47.6","46.6","0.748","2","10","6"
"DE_Classic_00425","DE","EUR","Classic","27.4","38.2","51.8","78.5","1.057","4","9","6"
"DE_Classic_00426","DE","EUR","Classic","19.2","35.2","43.7","54.4","0.981","5","9","6"
"DE_Classic_00427","DE","EUR","Classic","25.5","35.9","44.9","62.5","1.137","5","9","5"
"DE_Classic_00428","DE","EUR","Classic","28.6","38.0","44.9","58.6","1.136","2","8","6"
"DE_Classic_00429","DE","EUR","Classic","27.0","37.8","50.6","70.5","0.894","1","9","6"
"DE_Classic_00430","DE","EUR","Classic","22.6","35.1","43.8","60.0","1.073","4","9","6"
"DE_Classic_00431","DE","EUR","Classic","26.5","39.1","51.6","65.7","0.814","2","7","6"
"DE_Classic_00432","DE","EUR","Classic","20.9","35.4","45.0","55.4","0.96","2","8","6"
"DE_Classic_00433","DE","EUR","Classic","23.3","35.2","42.8","53.3","1.387","4","7","6"
"DE_Classic_00434","DE","EUR","Classic","20.9","33.4","48.0","64.9","1.457","2","9","8"
"DE_Classic_00435","DE","EUR","Classic","20.6","34.5","46.0","61.0","0.753","5","8","5"
"DE_Classic_00436","DE","EUR","Classic","28.3","39.6","47.6","61.5","1.265","3","8","5"
"DE_Classic_00437","DE","EUR","Classic","27.0","34.2","43.6","62.6","0.831","2","9","5"
"DE_Classic_00438","DE","EUR","Classic","21.0","34.3","44.3","59.7","0.812","1","9","4"
"DE_Classic_00439","DE","EUR","Classic","28.8","39.4","50.6","62.4","0.72","1","9","5"
"DE_Classic_00440","DE","EUR","Classic","22.3","34.4","46.2","59.5","1.185","1","8","4"
"DE_Classic_00441","DE","EUR","Classic","27.4","39.5","49.1","66.0","0.777","1","8","6"
"DE_Classic_00442","DE","EUR","Classic","27.9","35.2","44.1","63.7","1.242","2","9","7"
"DE_Classic_00443","DE","EUR","Classic","29.5","41.7","54.2","67.3","0.831","1","11","7"
"DE_Classic_00444","DE","EUR","Classic","23.8","36.8","49.7","65.6","0.791","1","9","5"
"DE_Classic_00445","DE","EUR","Classic","29.1","40.9","55.2","67.1","0.894","1","9","6"
"DE_Classic_00446","DE","EUR","Classic","25.1","36.9","47.7","59.1","1.051","1","7","5"
"DE_Classic_00447","DE","EUR","Classic","30.1","40.6","49.1","63.8","1.118","2","10","7"
"DE_Classic_00448","DE","EUR","Classic","21.9","36.4","47.6","61.1","1.262","1","8","5"
"DE_Classic_00449","DE","EUR","Classic","21.9","35.7","40.3","39.3","1.0","1","8","7"
"DE_Classic_00450","DE","EUR","Classic","22.9","33.9","48.8","70.7","0.959","2","7","6"
"DE_Classic_00451","DE","EUR","Classic","19.2","36.8","48.6","62.7","0.968","4","8","6"
"DE_Classic_00452","DE","EUR","Classic","","33.6","41.4","51.0","1.002","4","9","5"
"DE_Classic_00453","DE","EUR","Classic","16.9","32.4","42.0","54.8","1.115","4","8","6"
"DE_Classic_00454","DE","EUR","Classic","29.3","38.5","51.3","63.0","1.033","2","8","6"
"DE_Classic_00455","DE","EUR","Classic","19.0","37.8","51.3","67.2","1.075","2","8","5"
"DE_Classic_00456","DE","EUR","Classic","28.4","37.1","52.5","74.6","1.043","2","9","5"
"DE_Classic_00457","DE","EUR","Classic","25.2","36.5","46.7","62.3","0.688","2","8","6"
"DE_Classic_00458","DE","EUR","Classic","23.8","37.1","44.4","59.4","0.972","2","9","6"
"DE_Classic_00459","DE","EUR","Classic","18.9","34.7","42.7","50.0","0.929","2","9","6"
"DE_Classic_00460","DE","EUR","Classic","26.2","35.5","48.4","61.1","1.059","3","7","4"
"DE_Classic_00461","DE","EUR","Classic","23.1","39.3","51.3","69.8","0.74","4","9","5"
"DE_Classic_00462","DE","EUR","Classic","27.0","36.6","45.2","55.2","","2","8","5"
"DE_Classic_00463","DE","EUR","Classic","29.6","39.9","49.7","48.7","1.053","1","9","6"
"DE_Classic_00464","DE","EUR","Classic","18.1","34.7","45.2","54.8","0.647","3","8","6"
"DE_Classic_00465","DE","EUR","Classic","23.6","37.3","48.3","62.5","1.189","2","8","6"
"DE_Classic_00466","DE","EUR","Classic","13.7","27.6","37.4","36.4","1.002","2","7","7"
"DE_Classic_00467","DE","EUR","Classic","24.4","36.1","44.1","58.1","0.884","4","8","6"
"DE_Classic_00468","DE","EUR","Classic","22.1","30.0","40.3","59.9","0.962","4","8","6"
"DE_Classic_00469","DE","EUR","Classic","26.7","37.7","48.4","61.1","1.055","5","7","6"
"DE_Classic_00470","DE","EUR","Classic","29.5","38.9","48.4","60.9","0.933","3","7","4"
"DE_Classic_00471","DE","EUR","Classic","15.6","32.0","42.1","49.5","1.184","1","8","7"
"DE_Classic_00472","DE","EUR","Classic","25.0","37.0","48.6","61.0","1.024","4","8","6"
"DE_Classic_00473","DE","EUR","Classic","22.4","34.3","46.2","56.0","1.139","2","8","6"
"DE_Classic_00474","DE","EUR","Classic","20.9","33.1","40.1","55.7","1.075","2","8","5"
"DE_Classic_00475","DE","EUR","Classic","22.7","33.8","40.9","55.9","1.208","4","9","5"
"DE_Classic_00476","DE","EUR","Classic","18.5","33.4","43.9","56.5","0.893","2","9","7"
"DE_Classic_00477","DE","EUR","Classic","22.6","36.6","43.6","62.8","0.895","3","9","7"
"DE_Classic_00478","DE","EUR","Classic","26.2","36.3","46.0","63.0","0.885","4","8","7"
"DE_Classic_00479","DE","EUR","Classic","24.1","34.0","48.6","57.5","0.954","3","8","6"
"DE_Classic_00480","DE","EUR","Classic","32.4","34.6","47.6","60.1","1.298","3","7","7"
"DE_Classic_00481","DE","EUR","Classic","22.8","38.2","50.1","59.7","1.211","1","8","6"
"DE_Classic_00482","DE","EUR","Classic","27.7","36.7","50.2","67.7","1.364","1","9","5"
"DE_Classic_00483","DE","EUR","Classic","26.5","37.2","46.5","63.2","0.747","2","9","5"
"DE_Classic_00484","DE","EUR","Classic","27.8","39.8","52.5","68.5","1.037","2","8","6"
"DE_Classic_00485","DE","EUR","Classic","24.4","35.1","44.1","55.1","0.753","4","9","8"
"DE_Classic_00486","DE","EUR","Classic","18.5","35.2","46.2","61.4","0.874","2","9","6"
"DE_Classic_00487","DE","EUR","Classic","24.2","38.7","44.0","57.1","1.09","1","9","5"
"DE_Classic_00488","DE","EUR","Classic","29.9","41.2","51.9","68.6","1.043","2","10","7"
"DE_Classic_00489","DE","EUR","Classic","30.8","40.2","52.2","56.2","0.981","3","8","5"
"DE_Classic_00490","DE","EUR","Classic","30.6","41.2","51.1","67.4","1.125","3","8","6"
"DE_Classic_00491","DE","EUR","Classic","25.7","37.9","51.5","63.1","1.195","3","10","5"
"DE_Classic_00492","DE","EUR","Classic","23.0","34.7","45.1","58.4","1.137","2","9","6"
"DE_Classic_00493","DE","EUR","Classic","28.0","36.7","51.0","66.9","1.21","1","9","5"
"DE_Classic_00494","DE","EUR","Classic","16.4","35.0","","59.1","1.015","3","9","7"
"DE_Classic_00495","DE","EUR","Classic","21.6","35.7","48.5","65.8","0.974","1","10","6"
"DE_Classic_00496","DE","EUR","Classic","19.2","33.5","47.7","63.3","1.043","5","9","6"
"DE_Classic_00497","DE","EUR","Classic","17.1","31.8","43.5","42.5","0.976","1","9","6"
"DE_Classic_00498","DE","EUR","Classic","23.0","36.1","52.7","64.8","0.859","4","9","5"
"DE_Classic_00499","DE","EUR","Classic","24.5","33.6","44.6","58.4","0.92","5","8","6"
"DE_Classic_00500","DE","EUR","Classic","23.3","31.8","49.0","69.0","0.962","1","8","4"
"DE_Classic_00501","DE","EUR","Classic","25.3","34.4","43.5","59.4","0.897","2","7","6"
"DE_Classic_00502","DE","EUR","Classic","25.9","38.8","50.5","67.0","1.134","1","9","6"
"DE_Classic_00503","DE","EUR","Classic","24.4","39.8","49.3","65.7","0.833","2","8","7"
"DE_Classic_00504","DE","EUR","Classic","24.1","37.0","49.8","64.8","0.0","3","9","5"
"DE_Classic_00505","DE","EUR","Classic","18.9","32.8","45.5","60.4","0.87","2","9","6"
"DE_Classic_00506","DE","EUR","Classic","31.9","39.8","48.4","62.6","0.803","2","9","6"
"DE_Classic_00507","DE","EUR","Classic","28.7","38.4","49.0","67.3","0.775","4","8","4"
"DE_Classic_00508","DE","EUR","Classic","25.2","36.3","44.9","51.9","1.105","2","8","6"
"DE_Classic_00509","DE","EUR","Classic","27.3","40.2","52.0","65.6","0.988","2","8","6"
"DE_Classic_00510","DE","EUR","Classic","27.5","38.3","48.0","61.2","0.993","3","10","6"
"DE_Classic_00511","DE","EUR","Classic","17.4","33.8","45.1","62.0","0.879","2","8","6"
